C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2024/06/15,04:05:07,0000000423086232,,0000000423086226
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2024/06/14 04:15:00",1,NSW1,0,173.73043,0,173.73043,0,0,7313.61,6,7018.56,38,-333.04,0,,,73,,,,,,,,91,,,,,,,,62.06,,,,,,,,133,,,,,,,,83,,,,,,,,231,,,,,,0.61235,11012.12469,107,7353.74805,7355.35,,52,,,,44.96,,,,,,,,,,,,,,,,,,,0.76,0.76,0,0.48,0.48,0,0.39,0.39,0,1.5,1.5,0,0.14,0.14,0,0.38,0.38,0,0.39,0.39,0,0.72,0.72,0
D,DREGION,,2,"2024/06/14 04:15:00",1,QLD1,0,165.51137,0,165.51137,0,0,5841.88,22,6238.57,49,347.69,0,,,39,,,,,,,,111,,,,,,,,83,,,,,,,,46,,,,,,,,126,,,,,,,,98,,,,,,3.86371,9249.78855,124,5833.18164,5893.2,,0,,,,0,,,,,,,,,,,,,,,,,,,0.76,0.76,0,0.48,0.48,0,0.39,0.39,0,1.5,1.5,0,0.14,0.14,0,0.38,0.38,0,0.39,0.39,0,0.72,0.72,0
D,DREGION,,2,"2024/06/14 04:15:00",1,SA1,0,154.73494,0,154.73494,0,0,1402.79,1,2025.54,277,345.76,0,,,63.19,,,,,,,,59,,,,,,,,53,,,,,,,,134.82,,,,,,,,197.26,,,,,,,,171,,,,,,-15.25142,4058.2846,370,1686.79749,1685.16,,46,,,,32,,,,,,,,,,,,,,,,,,,0.76,0.76,0,0.48,0.48,0,0.39,0.39,0,1.5,1.5,0,0.14,0.14,0,0.38,0.38,0,0.39,0.39,0,0.72,0.72,0
D,DREGION,,2,"2024/06/14 04:15:00",1,TAS1,0,154.50102,0,154.50102,0,0,1139.79,1,1065.75,0,-74.04,0,,,60,,,,,,,,124.62,,,,,,,,93.19,,,,,,,,0,,,,,,,,6,,,,,,,,7,,,,,,2.56209,1985.65231,0,1136.23145,1139.79,,50,,,,50,,,,,,,,,,,,,,,,,,,0.76,0.76,0,0.48,0.48,0,0,0,0,8.91102,8.91102,0,0.38,0.38,0,0.38,0.38,0,0.39,0.39,0,2.53,2.53,0
D,DREGION,,2,"2024/06/14 04:15:00",1,VIC1,0,171.55,0,171.55,0,0,4766.37,10,4673.87,171.64,-264.14,0,,,34,,,,,,,,24,,,,,,,,19,,,,,,,,140,,,,,,,,192,,,,,,,,97.26,,,,,,20.89557,8607.87134,414,4973.5625,4948.8,,62,,,,119,,,,,,,,,,,,,,,,,,,0.76,0.76,0,0.48,0.48,0,0.39,0.39,0,1.5,1.5,0,0.14,0.14,0,0.38,0.38,0,0.39,0.39,0,0.72,0.72,0
D,DREGION,,2,"2024/06/14 04:20:00",1,NSW1,0,199.99,0,199.99,0,0,7354.26,10,7058,29.99,-326.25,0,,,82,,,,,,,,32.48,,,,,,,,4,,,,,,,,134,,,,,,,,84,,,,,,,,202.84,,,,,,7.13567,11006.812,106,7378.54004,7386.47,,19,,,,53.17,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.39,0.39,0,9.88,9.88,0,0.01,0.01,0,0.1,0.1,0,0.38,0.38,0,0.72,0.72,0
D,DREGION,,2,"2024/06/14 04:20:00",1,QLD1,0,193.32221,0,193.32221,0,0,5905.41,26,6230.41,49,276,0,,,39,,,,,,,,111,,,,,,,,71.83,,,,,,,,46,,,,,,,,126,,,,,,,,125,,,,,,10.83517,9258.80765,124,5919.93945,5955.43,,0,,,,44,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.39,0.39,0,9.88,9.88,0,0.01,0.01,0,0.1,0.1,0,0.38,0.38,0,0.72,0.72,0
D,DREGION,,2,"2024/06/14 04:20:00",1,SA1,0,175.05,0,175.05,0,0,1396.18,1,2021.14,267.22,357.74,0,,,56,,,,,,,,76,,,,,,,,66,,,,,,,,130.59,,,,,,,,172.84,,,,,,,,183,,,,,,-12.01824,4038.14241,370,1684.85669,1669.14,,51,,,,56.44,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.39,0.39,0,9.88,9.88,0,0.01,0.01,0,0.1,0.1,0,0.38,0.38,0,0.72,0.72,0
D,DREGION,,2,"2024/06/14 04:20:00",1,TAS1,0,168.38414,0,168.38414,0,0,1146.68,2,1079.29,0,-67.39,0,,,1.81,,,,,,,,99.58,,,,,,,,99.58,,,,,,,,0,,,,,,,,6,,,,,,,,7,,,,,,1.42043,1998.88534,0,1143.25769,1146.68,,50,,,,50,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0,0,0,22.79414,22.79414,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,2.53,2.53,0
D,DREGION,,2,"2024/06/14 04:20:00",1,VIC1,0,194.19923,0,194.19923,0,0,4744.02,11,4647.15,122,-218.87,0,,,94,,,,,,,,94,,,,,,,,72,,,,,,,,140,,,,,,,,212,,,,,,,,83,,,,,,16.28728,8611.15415,414,4894.33887,4878.27,,90,,,,49,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.39,0.39,0,9.88,9.88,0,0.01,0.01,0,0.1,0.1,0,0.38,0.38,0,0.72,0.72,0
D,DREGION,,2,"2024/06/14 04:25:00",1,NSW1,0,170.25545,0,170.25545,0,0,7369.01,18,7101.83,48,-315.19,0,,,101,,,,,,,,51.43,,,,,,,,11.92,,,,,,,,134,,,,,,,,111,,,,,,,,156.17,,,,,,12.02262,11005.49467,106,7371.70313,7419.38,,9,,,,6,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.03,0.03,0,0.1,0.1,0,0.2,0.2,0,0.72,0.72,0
D,DREGION,,2,"2024/06/14 04:25:00",1,QLD1,0,163.55937,0,163.55937,0,0,5915.63,30,6264.12,49,299.49,0,,,39,,,,,,,,111,,,,,,,,83,,,,,,,,18,,,,,,,,124.17,,,,,,,,126,,,,,,4.86111,9248.11536,124,5932.56055,5965.96,,0,,,,0,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.03,0.03,0,0.1,0.1,0,0.2,0.2,0,0.72,0.72,0
D,DREGION,,2,"2024/06/14 04:25:00",1,SA1,0,151.77468,0,151.77468,0,0,1392.51,0,1987.22,288,306.72,0,,,35,,,,,,,,55,,,,,,,,45,,,,,,,,131.81,,,,,,,,206,,,,,,,,184,,,,,,-1.60481,4004.22072,370,1669.14819,1684.69,,86,,,,10,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.03,0.03,0,0.1,0.1,0,0.2,0.2,0,0.72,0.72,0
D,DREGION,,2,"2024/06/14 04:25:00",1,TAS1,0,150.12,0,150.12,0,0,1147.07,2,1079.06,0,-68.01,0,,,0,,,,,,,,98.96,,,,,,,,98.96,,,,,,,,0,,,,,,,,6,,,,,,,,7,,,,,,2.28948,2001.11486,0,1142.78113,1147.07,,50,,,,50,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0,0,0,4.53,4.53,0,0.38,0.38,0,0.38,0.38,0,0.2,0.2,0,2.53,2.53,0
D,DREGION,,2,"2024/06/14 04:25:00",1,VIC1,0,166.45436,0,166.45436,0,0,4746.01,9,4649.46,110,-206.56,0,,,96.05,,,,,,,,95,,,,,,,,73,,,,,,,,150,,,,,,,,152,,,,,,,,126,,,,,,3.79178,8608.45736,414,4870.48535,4864.59,,65,,,,201,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.03,0.03,0,0.1,0.1,0,0.2,0.2,0,0.72,0.72,0
D,DREGION,,2,"2024/06/14 04:30:00",1,NSW1,0,154.62789,0,154.62789,0,0,7432.32,23,7122.01,10,-320.32,0,,,82,,,,,,,,71.88,,,,,,,,27.03,,,,,,,,137,,,,,,,,114,,,,,,,,156.85,,,,,,19.93977,11009.54184,106,7443.8999,7444.11,,82,,,,53.22,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.39,0.39,0,2,2,0,0.1,0.1,0,0.15,0.15,0,0.38,0.38,0,1,1,0
D,DREGION,,2,"2024/06/14 04:30:00",1,QLD1,0,150.55,0,150.55,0,0,5908.51,28,6156.59,21,227.08,0,,,39,,,,,,,,111,,,,,,,,83,,,,,,,,19,,,,,,,,126,,,,,,,,126,,,,,,17.63056,9256.33918,124,5915.14893,5929.9,,0,,,,0,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.39,0.39,0,2,2,0,0.1,0.1,0,0.15,0.15,0,0.38,0.38,0,1,1,0
D,DREGION,,2,"2024/06/14 04:30:00",1,SA1,0,133.9483,0,133.9483,0,0,1369.19,-1,1993.46,251,373.27,0,,,50,,,,,,,,70,,,,,,,,63,,,,,,,,144.75,,,,,,,,206,,,,,,,,184,,,,,,-4.2983,4036.37282,370,1702.8584,1626.44,,49,,,,20.78,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.39,0.39,0,2,2,0,0.1,0.1,0,0.15,0.15,0,0.38,0.38,0,1,1,0
D,DREGION,,2,"2024/06/14 04:30:00",1,TAS1,0,150.12,0,150.12,0,0,1147.77,2,1047.77,0,-100,0,,,8.75,,,,,,,,66.97,,,,,,,,66.97,,,,,,,,0,,,,,,,,6,,,,,,,,7,,,,,,2.7036,2002.87553,0,1143.06555,1147.77,,50,,,,50,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0,0,0,4.53,4.53,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,2.53,2.53,0
D,DREGION,,2,"2024/06/14 04:30:00",1,VIC1,0,150.07849,0,150.07849,0,0,4701.22,9,4615.74,72,-157.49,0,,,92,,,,,,,,92,,,,,,,,72,,,,,,,,150,,,,,,,,148.85,,,,,,,,127,,,,,,5.6637,8599.73503,414,4828.0166,4787.34,,29,,,,96,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.39,0.39,0,2,2,0,0.1,0.1,0,0.15,0.15,0,0.38,0.38,0,1,1,0
D,DREGION,,2,"2024/06/14 04:35:00",1,NSW1,0,159.21212,0,159.21212,0,0,7340.4,29,7162.76,48,-225.65,0,,,101,,,,,,,,73.45,,,,,,,,36.66,,,,,,,,137,,,,,,,,114,,,,,,,,116.11,,,,,,16.16668,11009.67662,106,7326.34521,7390.14,,5,,,,35.77,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.39,0.39,0,3.38,3.38,0,0.03,0.03,0,0.1,0.1,0,0.38,0.38,0,0.71,0.71,0
D,DREGION,,2,"2024/06/14 04:35:00",1,QLD1,0,152.87848,0,152.87848,0,0,5931.15,29,6274.77,49,294.62,0,,,39,,,,,,,,111,,,,,,,,83,,,,,,,,46,,,,,,,,98,,,,,,,,126,,,,,,0.014,9257.01493,124,5924.41455,5981.45,,0,,,,18.82,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.39,0.39,0,3.38,3.38,0,0.03,0.03,0,0.1,0.1,0,0.38,0.38,0,0.71,0.71,0
D,DREGION,,2,"2024/06/14 04:35:00",1,SA1,0,146.3879,0,146.3879,0,0,1396.2,-1,2002.09,352,253.89,0,,,37,,,,,,,,57,,,,,,,,45,,,,,,,,127.26,,,,,,,,206,,,,,,,,182,,,,,,4.90521,3826.70492,368,1663.16064,1751,,23,,,,30,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.39,0.39,0,3.38,3.38,0,0.03,0.03,0,0.1,0.1,0,0.38,0.38,0,0.71,0.71,0
D,DREGION,,2,"2024/06/14 04:35:00",1,TAS1,0,150.12,0,150.12,0,0,1157.06,3,1076.65,0,-80.41,0,,,10.16,,,,,,,,86.56,,,,,,,,86.56,,,,,,,,0,,,,,,,,6,,,,,,,,7,,,,,,2.65599,2006.495,0,1151.40198,1157.06,,50,,,,50,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0,0,0,4.53,4.53,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,2.53,2.53,0
D,DREGION,,2,"2024/06/14 04:35:00",1,VIC1,0,157.99,0,157.99,0,0,4687.79,11,4627.2,171,-231.59,0,,,84,,,,,,,,84,,,,,,,,62,,,,,,,,140,,,,,,,,177.11,,,,,,,,170,,,,,,-1.73614,8592.22714,414,4774.9624,4863.81,,132,,,,105,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.39,0.39,0,3.38,3.38,0,0.03,0.03,0,0.1,0.1,0,0.38,0.38,0,0.71,0.71,0
D,DREGION,,2,"2024/06/14 04:40:00",1,NSW1,0,232.45027,0,232.45027,0,0,7475.67,33,7205.67,9,-279.01,0,,,63,,,,,,,,93.61,,,,,,,,40,,,,,,,,137,,,,,,,,118.24,,,,,,,,117.24,,,,,,4.62666,10999.91552,106,7487.02734,7485.8,,5,,,,6,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,0.71,0.71,0
D,DREGION,,2,"2024/06/14 04:40:00",1,QLD1,0,225.21151,0,225.21151,0,0,5965.02,33,6265.75,49,251.73,0,,,39,,,,,,,,59,,,,,,,,51,,,,,,,,46,,,,,,,,126,,,,,,,,126,,,,,,0,9262.7239,124,5980.75,6014.54,,0,,,,0,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,0.71,0.71,0
D,DREGION,,2,"2024/06/14 04:40:00",1,SA1,0,207.82345,0,207.82345,0,0,1424.17,2,1914.21,178,312.04,0,,,86.23,,,,,,,,115,,,,,,,,105.73,,,,,,,,111.17,,,,,,,,208,,,,,,,,185,,,,,,0,3795.44075,366,1749.11035,1606.51,,10,,,,10,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,0.71,0.71,0
D,DREGION,,2,"2024/06/14 04:40:00",1,TAS1,0,217.82054,0,217.82054,0,0,1159.92,3,1084.23,0,-75.7,0,,,60,,,,,,,,130,,,,,,,,100,,,,,,,,0,,,,,,,,6,,,,,,,,7,,,,,,2.89433,2003.92953,0,1154.0304,1159.92,,50,,,,50,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0,0,0,72.23054,72.23054,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,2.53,2.53,0
D,DREGION,,2,"2024/06/14 04:40:00",1,VIC1,0,227.96,0,227.96,0,0,4762.51,15,4655.35,86.92,-194.08,0,,,23,,,,,,,,13,,,,,,,,13,,,,,,,,140,,,,,,,,150,,,,,,,,173,,,,,,0,8594.35441,414,4882.49707,4858.44,,145,,,,203,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,0.71,0.71,0
D,DREGION,,2,"2024/06/14 04:45:00",1,NSW1,0,177.92494,0,177.92494,0,0,7492.88,39,7260.2,15,-247.68,0,,,83,,,,,,,,81,,,,,,,,61.21,,,,,,,,133,,,,,,,,114.88,,,,,,,,113.88,,,,,,-8.46824,11015.58474,106,7474.43652,7508.8,,37,,,,58.22,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,7.5,7.5,0,0.14,0.14,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0
D,DREGION,,2,"2024/06/14 04:45:00",1,QLD1,0,172.4277,0,172.4277,0,0,5969.16,36,6278.59,49,260.43,0,,,39,,,,,,,,71,,,,,,,,59,,,,,,,,46,,,,,,,,126,,,,,,,,126,,,,,,-15.87072,9253.96749,124,5999.5459,6018.76,,0,,,,24,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,7.5,7.5,0,0.14,0.14,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0
