C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2024/06/20,04:05:01,0000000423627563,,0000000423627557
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2024/06/19 04:05:00",1,NSW1,0,217.05993,0,217.05993,0,0,7659.93,10,7261.44,49,-447.49,0,,,64,,,,,,,,95.51,,,,,,,,41,,,,,,,,107,,,,,,,,66,,,,,,,,85.96,,,,,,0.49807,10858.17411,91,7755.39014,7723.31,,22,,,,48,,,,,,,,,,,,,,,,,,,0.96,0.96,0,0.39,0.39,0,0.38,0.38,0,5,5,0,0.39,0.39,0,1,1,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/19 04:05:00",1,QLD1,0,197.02365,0,197.02365,0,0,5816,17,6470.33,12,642.34,0,,,41,,,,,,,,71.7,,,,,,,,62.93,,,,,,,,62,,,,,,,,101,,,,,,,,130,,,,,,10.2886,9827.02392,124,5827.60547,5837.66,,1,,,,18,,,,,,,,,,,,,,,,,,,0.96,0.96,0,0.39,0.39,0,0.38,0.38,0,5,5,0,0.39,0.39,0,1,1,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/19 04:05:00",1,SA1,0,232.41,0,232.41,0,0,1361.57,-5,1194.83,79.75,-246.49,0,,,87.08,,,,,,,,114,,,,,,,,76.04,,,,,,,,102,,,,,,,,105,,,,,,,,189,,,,,,12.29515,3014.83147,372,1404.04126,1443.85,,26,,,,102,,,,,,,,,,,,,,,,,,,0.96,0.96,0,0.39,0.39,0,0.38,0.38,0,5,5,0,0.39,0.39,0,1,1,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/19 04:05:00",1,TAS1,0,224.83527,0,224.83527,0,0,1250.87,2,1392.11,0,141.24,0,,,39.75,,,,,,,,89.75,,,,,,,,89.75,,,,,,,,30.9,,,,,,,,43.07,,,,,,,,43.07,,,,,,0.96091,2149.90574,0,1252.01636,1252.35,,50,,,,50,,,,,,,,,,,,,,,,,,,18.95,18.95,0,1.29,1.29,0,0.38,0.38,0,5.97,5.97,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,3.6,3.6,0
D,DREGION,,2,"2024/06/19 04:05:00",1,VIC1,0,216.10778,0,216.10778,0,0,4988.72,3,5194.38,260,-54.34,0,,,43,,,,,,,,43,,,,,,,,43,,,,,,,,148,,,,,,,,283.96,,,,,,,,151,,,,,,-5.59427,8778.37584,409,5251.104,5255.92,,111,,,,2,,,,,,,,,,,,,,,,,,,0.96,0.96,0,0.39,0.39,0,0.38,0.38,0,5,5,0,0.39,0.39,0,1,1,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/19 04:10:00",1,NSW1,0,233.61072,0,233.61072,0,0,7643.26,10,7236.79,90,-496.47,0,,,70.45,,,,,,,,96,,,,,,,,36,,,,,,,,137,,,,,,,,124.03,,,,,,,,154.1,,,,,,-2.04446,10857.62625,94,7694.60303,7743.05,,16,,,,54,,,,,,,,,,,,,,,,,,,2.25,2.25,0,0.86,0.86,0,0.3,0.3,0,7.73,7.73,0,0.39,0.39,0,4.77,4.77,0,0.45,0.45,0,3.61,3.61,0
D,DREGION,,2,"2024/06/19 04:10:00",1,QLD1,0,216.42523,0,216.42523,0,0,5926.3,22,6466.49,0,540.19,0,,,69,,,,,,,,99.7,,,,,,,,84.27,,,,,,,,62,,,,,,,,104.07,,,,,,,,134,,,,,,7.54534,9824.79924,124,5915.88477,5932.5,,1,,,,39,,,,,,,,,,,,,,,,,,,2.25,2.25,0,0.86,0.86,0,0.3,0.3,0,7.73,7.73,0,0.39,0.39,0,4.77,4.77,0,0.45,0.45,0,3.61,3.61,0
D,DREGION,,2,"2024/06/19 04:10:00",1,SA1,0,246.35593,0,246.35593,0,0,1408.83,-2,1183.04,39,-264.79,0,,,70,,,,,,,,110,,,,,,,,86,,,,,,,,105,,,,,,,,133,,,,,,,,165,,,,,,18.06438,3003.04164,370,1455.52209,1450.8,,30,,,,50,,,,,,,,,,,,,,,,,,,2.25,2.25,0,0.86,0.86,0,0.3,0.3,0,7.73,7.73,0,0.39,0.39,0,4.77,4.77,0,0.45,0.45,0,3.61,3.61,0
D,DREGION,,2,"2024/06/19 04:10:00",1,TAS1,0,238.14173,0,238.14173,0,0,1257.41,2,1391.72,0,134.31,0,,,32.98,,,,,,,,82.98,,,,,,,,82.98,,,,,,,,3,,,,,,,,48.78,,,,,,,,48.78,,,,,,1.63012,2149.52013,0,1255.74731,1258.73,,50,,,,50,,,,,,,,,,,,,,,,,,,18.95,18.95,0,1.29,1.29,0,0.3,0.3,0,5.97,5.97,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,3.54,3.54,0
D,DREGION,,2,"2024/06/19 04:10:00",1,VIC1,0,227.96,0,227.96,0,0,5021.05,5,5198.94,61.67,116.22,0,,,31,,,,,,,,23.44,,,,,,,,21,,,,,,,,143.19,,,,,,,,189,,,,,,,,97,,,,,,-5.89494,8777.93845,409,5284.19922,5091.89,,113,,,,27,,,,,,,,,,,,,,,,,,,2.25,2.25,0,0.86,0.86,0,0.3,0.3,0,7.73,7.73,0,0.39,0.39,0,4.77,4.77,0,0.45,0.45,0,3.61,3.61,0
