C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2024/06/25,04:05:02,0000000424152292,,0000000424152286
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2024/06/24 04:05:00",1,NSW1,0,105.0001,0,105.0001,0,0,7322.86,-1,6293.85,64,-1093.01,0,,,71,,,,,,,,99,,,,,,,,101,,,,,,,,103,,,,,,,,89,,,,,,,,120,,,,,,32.98026,10960.59249,81,7345.09082,7440.04,,37,,,,16.04,,,,,,,,,,,,,,,,,,,4.89,4.89,0,0.38,0.38,0,0.38,0.38,0,5,5,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/24 04:05:00",1,QLD1,0,103.92584,0,103.92584,0,0,5694.69,17,5811.45,12,104.76,0,,,39,,,,,,,,129.7,,,,,,,,96.93,,,,,,,,56,,,,,,,,74,,,,,,,,96,,,,,,18.12846,8616.49731,124,5682.63379,5706.53,,0,,,,5,,,,,,,,,,,,,,,,,,,4.89,4.89,0,0.38,0.38,0,0.38,0.38,0,5,5,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/24 04:05:00",1,SA1,0,8.29438,0,8.29438,0,0,1443.25,-1,1951.8,104,404.55,0,,,73,,,,,,,,92,,,,,,,,72,,,,,,,,98,,,,,,,,101,,,,,,,,162.28,,,,,,3.38243,3729.7969,365,1558.58813,1560.13,,38,,,,49,,,,,,,,,,,,,,,,,,,4.89,4.89,0,0.38,0.38,0,0.38,0.38,0,5,5,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/24 04:05:00",1,TAS1,0,54.1,0,54.1,0,0,1198.81,2,720.81,0,-478,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,61.62,,,,,,,,174.25,,,,,,,,110.97,,,,,,-0.51762,2195.69928,0,1197.32275,1198.81,,50,,,,50,,,,,,,,,,,,,,,,,,,7.32,7.32,0,0.38,0.38,0,0.38,0.38,0,8.33,8.33,0,0.38,0.38,0,0.39,0.39,0,0,0,0,4.42,4.42,0
D,DREGION,,2,"2024/06/24 04:05:00",1,VIC1,0,8.95,0,8.95,0,0,4630.3,7,5885.97,23,1232.67,0,,,91.83,,,,,,,,96.75,,,,,,,,51.29,,,,,,,,184,,,,,,,,217,,,,,,,,166,,,,,,-4.71453,10107.24597,385,4758.02588,4758.36,,130.22,,,,99.96,,,,,,,,,,,,,,,,,,,4.89,4.89,0,0.38,0.38,0,0.38,0.38,0,5,5,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/24 04:10:00",1,NSW1,0,105.76,0,105.76,0,0,7306.53,5,6371.02,83,-1018.51,0,,,60,,,,,,,,98,,,,,,,,87,,,,,,,,135,,,,,,,,111,,,,,,,,142,,,,,,16.87601,10966.85317,84,7403.63574,7442.86,,37,,,,28.27,,,,,,,,,,,,,,,,,,,1.84,1.84,0,0.38,0.38,0,0.38,0.38,0,5,5,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1.2,1.2,0
D,DREGION,,2,"2024/06/24 04:10:00",1,QLD1,0,106.73167,0,106.73167,0,0,5808.62,20,5848.24,12,27.62,0,,,39,,,,,,,,129.7,,,,,,,,96.93,,,,,,,,56,,,,,,,,54,,,,,,,,85,,,,,,22.51,8633.13943,124,5778.03027,5820.39,,0,,,,5,,,,,,,,,,,,,,,,,,,1.84,1.84,0,0.38,0.38,0,0.38,0.38,0,5,5,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1.2,1.2,0
D,DREGION,,2,"2024/06/24 04:10:00",1,SA1,0,8.29468,0,8.29468,0,0,1463.21,-1,1967.86,105,399.65,0,,,72,,,,,,,,131.63,,,,,,,,71,,,,,,,,100,,,,,,,,103,,,,,,,,156,,,,,,1.86979,3747.86069,366,1579.09741,1580.94,,29,,,,49,,,,,,,,,,,,,,,,,,,1.84,1.84,0,0.38,0.38,0,0.38,0.38,0,5,5,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1.2,1.2,0
D,DREGION,,2,"2024/06/24 04:10:00",1,TAS1,0,54.1,0,54.1,0,0,1205.08,2,727.08,0,-478,0,,,0,,,,,,,,0,,,,,,,,4.78,,,,,,,,22.69,,,,,,,,164.89,,,,,,,,109.05,,,,,,-0.92071,2191.1191,0,1204.00183,1205.08,,50,,,,50,,,,,,,,,,,,,,,,,,,7.32,7.32,0,0.38,0.38,0,0.38,0.38,0,8.33,8.33,0,0.38,0.38,0,0.39,0.39,0,0,0,0,4.42,4.42,0
D,DREGION,,2,"2024/06/24 04:10:00",1,VIC1,0,8.95,0,8.95,0,0,4590.7,5,5849.83,19,1240.13,0,,,101.14,,,,,,,,55,,,,,,,,57.77,,,,,,,,187,,,,,,,,220,,,,,,,,160.84,,,,,,11.59976,10079.57845,386,4706.84668,4714.75,,139.22,,,,87.73,,,,,,,,,,,,,,,,,,,1.84,1.84,0,0.38,0.38,0,0.38,0.38,0,5,5,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1.2,1.2,0
