C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2024/06/12,04:05:02,0000000422726481,,0000000422726475
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2024/06/11 04:05:00",1,NSW1,0,76.7,0,76.7,0,0,7108.93,3,6888.91,554,-774.02,0,,,45,,,,,,,,163,,,,,,,,141,,,,,,,,95,,,,,,,,96,,,,,,,,102.44,,,,,,-0.02804,11318.20066,614,7681.19287,7713.9,,5,,,,8,,,,,,,,,,,,,,,,,,,0.76,0.76,0,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,0.39,0.39,0,0.2,0.2,0,0.2,0.2,0
D,DREGION,,2,"2024/06/11 04:05:00",1,QLD1,0,79.07458,0,79.07458,0,0,5722.9,13,5656.67,33,-99.23,0,,,44,,,,,,,,65,,,,,,,,60,,,,,,,,59,,,,,,,,166,,,,,,,,140,,,,,,0.55802,9604.07815,124,5753.32178,5756.65,,0,,,,0,,,,,,,,,,,,,,,,,,,0.76,0.76,0,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,0.39,0.39,0,0.2,0.2,0,0.2,0.2,0
D,DREGION,,2,"2024/06/11 04:05:00",1,SA1,0,-43.21,0,-43.21,0,0,1339.1,-5,1901.31,62.28,499.92,0,,,55,,,,,,,,72.84,,,,,,,,54,,,,,,,,103,,,,,,,,90,,,,,,,,150,,,,,,-2.81438,3548.24535,369,1426.44336,1414.16,,50,,,,90,,,,,,,,,,,,,,,,,,,0.76,0.76,0,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,0.39,0.39,0,0.2,0.2,0,0.2,0.2,0
D,DREGION,,2,"2024/06/11 04:05:00",1,TAS1,0,-45.33512,0,-45.33512,0,0,1120.19,1,744.1,0,-376.1,0,,,0,,,,,,,,66.28,,,,,,,,17.93,,,,,,,,85.15,,,,,,,,156,,,,,,,,76.46,,,,,,0.56904,2613.09544,0,1118.62451,1120.19,,50,,,,50,,,,,,,,,,,,,,,,,,,7.32,7.32,0,0.39,0.39,0,0.38,0.38,0,7.08,7.08,0,0.38,0.38,0,0.38,0.38,0,0.2,0.2,0,100.91512,100.91512,0
D,DREGION,,2,"2024/06/11 04:05:00",1,VIC1,0,-48.86918,0,-48.86918,0,0,3825.65,2,4792.36,59,907.71,0,,,41.04,,,,,,,,43,,,,,,,,43,,,,,,,,168,,,,,,,,189.22,,,,,,,,135.64,,,,,,-12.12442,10601.64087,389,4140.42627,3978.44,,186,,,,105,,,,,,,,,,,,,,,,,,,0.76,0.76,0,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,0.39,0.39,0,0.2,0.2,0,0.2,0.2,0
D,DREGION,,2,"2024/06/11 04:10:00",1,NSW1,0,76.72,0,76.72,0,0,7128.04,5,6963.82,554,-718.22,0,,,43,,,,,,,,161,,,,,,,,140,,,,,,,,125,,,,,,,,145.59,,,,,,,,81.32,,,,,,3.68518,11331.62497,614,7717.17627,7734.06,,49,,,,48,,,,,,,,,,,,,,,,,,,0.45,0.45,0,0.75,0.75,0,0.38,0.38,0,4.22,4.22,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,1,1,0
D,DREGION,,2,"2024/06/11 04:10:00",1,QLD1,0,79.84425,0,79.84425,0,0,5758.55,15,5636.26,23,-145.29,0,,,44,,,,,,,,65,,,,,,,,60,,,,,,,,59,,,,,,,,141,,,,,,,,138,,,,,,3.90581,9558.23903,124,5772.89551,5782.97,,0,,,,24,,,,,,,,,,,,,,,,,,,0.45,0.45,0,0.75,0.75,0,0.38,0.38,0,4.22,4.22,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,1,1,0
D,DREGION,,2,"2024/06/11 04:10:00",1,SA1,0,-36.80274,0,-36.80274,0,0,1354.49,-4,1919.05,101,463.56,0,,,40,,,,,,,,46,,,,,,,,40,,,,,,,,106,,,,,,,,118,,,,,,,,152,,,,,,0,3575.185,369,1424.38501,1466.75,,16,,,,45,,,,,,,,,,,,,,,,,,,0.45,0.45,0,0.75,0.75,0,0.38,0.38,0,4.22,4.22,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,1,1,0
D,DREGION,,2,"2024/06/11 04:10:00",1,TAS1,0,-36.94695,0,-36.94695,0,0,1127.93,2,745.41,0,-382.52,0,,,9.86,,,,,,,,59.85,,,,,,,,24.96,,,,,,,,84.56,,,,,,,,156,,,,,,,,82.59,,,,,,0.57353,2614.30749,0,1125.35461,1127.93,,50,,,,50,,,,,,,,,,,,,,,,,,,7.32,7.32,0,0.75,0.75,0,0.38,0.38,0,7.08,7.08,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,92.52695,92.52695,0
D,DREGION,,2,"2024/06/11 04:10:00",1,VIC1,0,-41.17,0,-41.17,0,0,3861.66,1,4998.81,199,938.15,0,,,130.85,,,,,,,,80.07,,,,,,,,53,,,,,,,,168,,,,,,,,136.19,,,,,,,,154,,,,,,0,10552.39512,384,4006.20679,4151.63,,95,,,,53,,,,,,,,,,,,,,,,,,,0.45,0.45,0,0.75,0.75,0,0.38,0.38,0,4.22,4.22,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,1,1,0
