C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2024/06/22,04:05:08,0000000423842986,,0000000423842980
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2024/06/21 04:20:00",1,NSW1,0,299.98,0,299.98,0,0,7515.96,10,6717.04,0,-798.92,0,,,57,,,,,,,,91.11,,,,,,,,74.44,,,,,,,,137,,,,,,,,113,,,,,,,,154,,,,,,0.32612,10924.90645,46,7531.19238,7538.26,,49,,,,79,,,,,,,,,,,,,,,,,,,0.72,0.72,0,0.38,0.38,0,0.38,0.38,0,15.62,15.62,0,0.34,0.34,0,0.38,0.38,0,0.39,0.39,0,1.2,1.2,0
D,DREGION,,2,"2024/06/21 04:20:00",1,QLD1,0,269.90647,0,269.90647,0,0,5833.99,21,6523.09,0,689.1,0,,,39,,,,,,,,109.7,,,,,,,,84.93,,,,,,,,64,,,,,,,,102,,,,,,,,101,,,,,,1.03099,9215.11985,124,5825.39404,5845.87,,1,,,,79,,,,,,,,,,,,,,,,,,,0.72,0.72,0,0.38,0.38,0,0.38,0.38,0,15.62,15.62,0,0.34,0.34,0,0.38,0.38,0,0.39,0.39,0,1.2,1.2,0
D,DREGION,,2,"2024/06/21 04:20:00",1,SA1,0,305.54957,0,305.54957,0,0,1316.06,-3,1118.19,50,-247.87,0,,,77.6,,,,,,,,84,,,,,,,,78,,,,,,,,69,,,,,,,,101,,,,,,,,149.35,,,,,,-16.1903,2737.19307,368,1388.23853,1368.65,,47,,,,10,,,,,,,,,,,,,,,,,,,0.72,0.72,0,0.38,0.38,0,0.38,0.38,0,15.62,15.62,0,0.34,0.34,0,0.38,0.38,0,0.39,0.39,0,1.2,1.2,0
D,DREGION,,2,"2024/06/21 04:20:00",1,TAS1,0,279.08006,0,279.08006,0,0,1240.75,2,1342.24,0,101.49,0,,,0.83,,,,,,,,50.82,,,,,,,,0,,,,,,,,6.91,,,,,,,,101.12,,,,,,,,77.77,,,,,,0.47332,2205.13883,0,1238.91809,1241.41,,50,,,,50,,,,,,,,,,,,,,,,,,,7.32,7.32,0,0.38,0.38,0,0.38,0.38,0,7.56,7.56,0,0.34,0.34,0,0.38,0.38,0,0.38,0.38,0,5.31,5.31,0
D,DREGION,,2,"2024/06/21 04:20:00",1,VIC1,0,284,0,284,0,0,4934.74,10,5239.81,0,305.07,0,,,102,,,,,,,,82,,,,,,,,82,,,,,,,,173,,,,,,,,184,,,,,,,,119,,,,,,8.5823,9059.32659,397,4929.84229,4946.18,,63,,,,2,,,,,,,,,,,,,,,,,,,0.72,0.72,0,0.38,0.38,0,0.38,0.38,0,15.62,15.62,0,0.34,0.34,0,0.38,0.38,0,0.39,0.39,0,1.2,1.2,0
D,DREGION,,2,"2024/06/21 04:25:00",1,NSW1,0,299.98,0,299.98,0,0,7535.34,14,6775.71,0,-759.63,0,,,30,,,,,,,,68,,,,,,,,57,,,,,,,,137,,,,,,,,113,,,,,,,,120.43,,,,,,-1.35907,10935.10939,47,7543.66846,7554.69,,59,,,,79,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.38,0.38,0,12,12,0,0.38,0.38,0,0.39,0.39,0,0.62,0.62,0,3.61,3.61,0
D,DREGION,,2,"2024/06/21 04:25:00",1,QLD1,0,271.89353,0,271.89353,0,0,5871.67,20,6516.71,0,645.04,0,,,57.64,,,,,,,,109.7,,,,,,,,84.93,,,,,,,,64,,,,,,,,112.23,,,,,,,,130,,,,,,-3.8538,9273.36162,124,5866.00049,5881.73,,1,,,,61,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.38,0.38,0,12,12,0,0.38,0.38,0,0.39,0.39,0,0.62,0.62,0,3.61,3.61,0
D,DREGION,,2,"2024/06/21 04:25:00",1,SA1,0,307.08255,0,307.08255,0,0,1318.75,-3,1103.8,50,-264.96,0,,,112,,,,,,,,128.58,,,,,,,,79,,,,,,,,69,,,,,,,,103,,,,,,,,165,,,,,,-12.02386,2737.79804,368,1387.43042,1371.77,,46,,,,28,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.38,0.38,0,12,12,0,0.38,0.38,0,0.39,0.39,0,0.62,0.62,0,3.61,3.61,0
D,DREGION,,2,"2024/06/21 04:25:00",1,TAS1,0,282.86814,0,282.86814,0,0,1242.76,2,1337.69,0,94.93,0,,,0,,,,,,,,44.36,,,,,,,,32.17,,,,,,,,49.87,,,,,,,,131.65,,,,,,,,86.46,,,,,,0.30516,2200.28643,0,1241.0553,1243.32,,50,,,,50,,,,,,,,,,,,,,,,,,,7.32,7.32,0,0.39,0.39,0,0.38,0.38,0,7.5693,7.5693,0,0.38,0.38,0,0.38,0.38,0,0,0,0,5.31,5.31,0
D,DREGION,,2,"2024/06/21 04:25:00",1,VIC1,0,284,0,284,0,0,4932.66,12,5262.45,0,329.78,0,,,75,,,,,,,,65,,,,,,,,64,,,,,,,,131,,,,,,,,142,,,,,,,,100,,,,,,2.57011,9076.67412,395,4931.32471,4944.85,,59.63,,,,2,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.38,0.38,0,12,12,0,0.38,0.38,0,0.39,0.39,0,0.62,0.62,0,3.61,3.61,0
D,DREGION,,2,"2024/06/21 04:30:00",1,NSW1,0,299.5496,0,299.5496,0,0,7537.35,19,6742.06,0,-795.29,0,,,57,,,,,,,,75.72,,,,,,,,74,,,,,,,,137,,,,,,,,113,,,,,,,,125.27,,,,,,1.83826,10936.69771,48,7539.78809,7559.82,,51,,,,19.04,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.38,0.38,0,16.5,16.5,0,0.2,0.2,0,0.38,0.38,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/21 04:30:00",1,QLD1,0,267.83416,0,267.83416,0,0,5844.71,19,6542.93,0,698.22,0,,,39,,,,,,,,109.7,,,,,,,,84.93,,,,,,,,64,,,,,,,,109.52,,,,,,,,130,,,,,,-0.29609,9283.08995,124,5837.44434,5856.89,,1,,,,80,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.38,0.38,0,16.5,16.5,0,0.2,0.2,0,0.38,0.38,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/21 04:30:00",1,SA1,0,307.08252,0,307.08252,0,0,1317.13,-3,1104.09,50,-263.04,0,,,65,,,,,,,,85,,,,,,,,79,,,,,,,,70,,,,,,,,102,,,,,,,,165,,,,,,-7.75114,2781.08538,368,1384.73901,1370.09,,51,,,,68.96,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.38,0.38,0,16.5,16.5,0,0.2,0.2,0,0.38,0.38,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/21 04:30:00",1,TAS1,0,278.57555,0,278.57555,0,0,1235.15,3,1344.79,0,109.64,0,,,8.83,,,,,,,,58.83,,,,,,,,0,,,,,,,,47.05,,,,,,,,132.61,,,,,,,,70.86,,,,,,0.40409,2207.69489,0,1232.50659,1235.96,,50,,,,50,,,,,,,,,,,,,,,,,,,7.32,7.32,0,0.39,0.39,0,0.38,0.38,0,7.5693,7.5693,0,0.2,0.2,0,0.38,0.38,0,0.38,0.38,0,5.31,5.31,0
D,DREGION,,2,"2024/06/21 04:30:00",1,VIC1,0,284,0,284,0,0,4931.13,16,5232.1,0,300.97,0,,,105.33,,,,,,,,87,,,,,,,,79.87,,,,,,,,132,,,,,,,,144,,,,,,,,110,,,,,,1.89881,9093.70841,394,4930.72559,4943.22,,57,,,,2,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.39,0.39,0,0.38,0.38,0,16.5,16.5,0,0.2,0.2,0,0.38,0.38,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/21 04:35:00",1,NSW1,0,299.98,0,299.98,0,0,7552.38,22,6753.74,7,-805.63,0,,,30,,,,,,,,68,,,,,,,,57,,,,,,,,139,,,,,,,,116,,,,,,,,154.36,,,,,,10.01735,10938.89432,48,7543.11279,7579.54,,19,,,,26.04,,,,,,,,,,,,,,,,,,,0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,15.62,15.62,0,0.38,0.38,0,0.38,0.38,0,0.39,0.39,0,0.71,0.71,0
D,DREGION,,2,"2024/06/21 04:35:00",1,QLD1,0,272.04961,0,272.04961,0,0,5917,24,6547.64,0,630.64,0,,,39,,,,,,,,109.7,,,,,,,,84.93,,,,,,,,64,,,,,,,,118.46,,,,,,,,130,,,,,,7.44903,9283.60885,124,5895.75684,5926.43,,1,,,,83.96,,,,,,,,,,,,,,,,,,,0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,15.62,15.62,0,0.38,0.38,0,0.38,0.38,0,0.39,0.39,0,0.71,0.71,0
D,DREGION,,2,"2024/06/21 04:35:00",1,SA1,0,302.53321,0,302.53321,0,0,1311,-3,1096.17,50,-264.83,0,,,84.23,,,,,,,,68,,,,,,,,64,,,,,,,,67,,,,,,,,99,,,,,,,,164,,,,,,-3.64836,2821.17215,368,1379.35547,1364.02,,48,,,,58,,,,,,,,,,,,,,,,,,,0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,15.62,15.62,0,0.38,0.38,0,0.38,0.38,0,0.39,0.39,0,0.71,0.71,0
D,DREGION,,2,"2024/06/21 04:35:00",1,TAS1,0,266.85375,0,266.85375,0,0,1228,3,1365.3,0,137.29,0,,,35.9,,,,,,,,84.42,,,,,,,,26.63,,,,,,,,47.5,,,,,,,,122.04,,,,,,,,44.14,,,,,,1.01634,2217.19799,0,1224.98193,1229.39,,50,,,,50,,,,,,,,,,,,,,,,,,,1.17,1.17,0,0.39,0.39,0,0.38,0.38,0,7.56738,7.56738,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,5.31,5.31,0
D,DREGION,,2,"2024/06/21 04:35:00",1,VIC1,0,279.77355,0,279.77355,0,0,4869.84,17,5221.73,0,351.89,0,,,84,,,,,,,,84,,,,,,,,83,,,,,,,,132,,,,,,,,145,,,,,,,,108,,,,,,-10.25104,9104.72552,394,4881.36475,4885.2,,92,,,,2,,,,,,,,,,,,,,,,,,,0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,15.62,15.62,0,0.38,0.38,0,0.38,0.38,0,0.39,0.39,0,0.71,0.71,0
D,DREGION,,2,"2024/06/21 04:40:00",1,NSW1,0,299.98,0,299.98,0,0,7628.4,30,6903.42,8,-732.98,0,,,57,,,,,,,,40.58,,,,,,,,34,,,,,,,,141,,,,,,,,118,,,,,,,,164.94,,,,,,9.85983,10948.92723,49,7615.56982,7652.27,,31,,,,20.02,,,,,,,,,,,,,,,,,,,0.72,0.72,0,0.39,0.39,0,0.38,0.38,0,16.5,16.5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/21 04:40:00",1,QLD1,0,276.09183,0,276.09183,0,0,5975.51,29,6549.06,0,573.55,0,,,39,,,,,,,,129.7,,,,,,,,96.93,,,,,,,,64,,,,,,,,104,,,,,,,,130,,,,,,8.82464,9284.022,124,5946.64111,5982.73,,1,,,,85,,,,,,,,,,,,,,,,,,,0.72,0.72,0,0.39,0.39,0,0.38,0.38,0,16.5,16.5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/21 04:40:00",1,SA1,0,327.5548,0,327.5548,0,0,1341.52,-1,1087.36,50,-304.16,0,,,120,,,,,,,,132,,,,,,,,79,,,,,,,,68,,,,,,,,117.61,,,,,,,,165,,,,,,-1.21708,2856.35858,368,1397.69702,1396,,46,,,,62.98,,,,,,,,,,,,,,,,,,,0.72,0.72,0,0.39,0.39,0,0.38,0.38,0,16.5,16.5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/21 04:40:00",1,TAS1,0,269.10861,0,269.10861,0,0,1232.93,3,1374.51,0,141.58,0,,,40.09,,,,,,,,90.08,,,,,,,,90.08,,,,,,,,49.22,,,,,,,,121.07,,,,,,,,40.75,,,,,,3.222,2226.20553,0,1228.29529,1234.42,,50,,,,50,,,,,,,,,,,,,,,,,,,1.17,1.17,0,0.39,0.39,0,0.38,0.38,0,7.56738,7.56738,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,5.31,5.31,0
D,DREGION,,2,"2024/06/21 04:40:00",1,VIC1,0,282.06981,0,282.06981,0,0,4864.18,15,5232.77,0,368.58,0,,,16.81,,,,,,,,21,,,,,,,,14.01,,,,,,,,130,,,,,,,,142,,,,,,,,102,,,,,,-18.72864,9113.76769,394,4885.84814,4881.69,,82,,,,2,,,,,,,,,,,,,,,,,,,0.72,0.72,0,0.39,0.39,0,0.38,0.38,0,16.5,16.5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,3.61,3.61,0
D,DREGION,,2,"2024/06/21 04:45:00",1,NSW1,0,299.98,0,299.98,0,0,7623.27,35,6972.09,11,-662.18,0,,,57,,,,,,,,35,,,,,,,,34,,,,,,,,142,,,,,,,,118,,,,,,,,159,,,,,,18.22657,10947.6151,49,7591.93066,7647.2,,35,,,,36.02,,,,,,,,,,,,,,,,,,,0.72,0.72,0,0.39,0.39,0,0.38,0.38,0,12,12,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,3.76,3.76,0
D,DREGION,,2,"2024/06/21 04:45:00",1,QLD1,0,277.90834,0,277.90834,0,0,5991.52,30,6528.75,0,537.23,0,,,39,,,,,,,,109.7,,,,,,,,84.93,,,,,,,,64,,,,,,,,117.43,,,,,,,,130,,,,,,9.82424,9264.87,124,5959.21777,5997.64,,1,,,,61.98,,,,,,,,,,,,,,,,,,,0.72,0.72,0,0.39,0.39,0,0.38,0.38,0,12,12,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,3.76,3.76,0
